DATE,RR,TN,HTN,TX,HTX,TM,TMNX,DG,TAMPLI,TNTXM,FFM,FXI,DXI,HXI,FXY,DXY,HXY,FXI3S,HXI3S,UN,HUN,UX,HUX,DHUMI40,DHUMI80,TSVM,UM,ETPGRILLE,NEIGETOTX,NEIGETOT06
20221128,12.6,5.1,1756.0,9.4,601.0,7.1,7.25,0.0,4.3,7.3,1.6,10.7,190.0,130.0,4.7,180.0,3.0,9.7,130.0,47.0,258.0,100.0,2028.0,0.0,958.0,8.3,83.0,0.6,0.0,0.0
20221129,4.6,3.1,2130.0,5.8,1354.0,4.5,4.45,0.0,2.7,4.5,1.0,5.2,360.0,1803.0,3.3,350.0,1808.0,4.9,1803.0,93.0,854.0,100.0,3.0,0.0,1440.0,8.3,98.0,0.2,0.0,0.0
20221130,0.0,1.4,2026.0,8.5,1155.0,3.7,4.95,190.0,7.1,5.0,1.1,6.2,340.0,1405.0,3.8,350.0,1406.0,5.8,1405.0,78.0,1303.0,100.0,1.0,0.0,1429.0,7.5,94.0,0.5,0.0,0.0
20221201,0.0,-2.5,706.0,5.6,1328.0,1.7,1.55,556.0,8.1,1.6,0.6,3.8,350.0,218.0,2.3,350.0,1650.0,3.6,218.0,75.0,1249.0,100.0,54.0,0.0,1352.0,6.5,94.0,0.3,0.0,0.0
20221202,1.4,1.9,413.0,4.8,1241.0,2.9,3.35,0.0,2.9,3.4,0.6,2.7,340.0,1006.0,1.9,320.0,1821.0,2.5,1005.0,73.0,1301.0,99.0,2011.0,0.0,1317.0,7.1,94.0,0.3,0.0,0.0
20221203,0.2,-2.3,358.0,4.2,1406.0,1.4,0.95,405.0,6.5,1.0,0.8,4.6,320.0,2139.0,2.8,320.0,1255.0,4.2,2139.0,85.0,1403.0,100.0,529.0,0.0,1440.0,6.6,97.0,0.2,0.0,0.0
20221204,1.8,0.9,1833.0,6.6,1334.0,3.8,3.75,0.0,5.7,3.8,1.2,8.8,190.0,2110.0,4.1,200.0,2116.0,8.1,2110.0,83.0,1338.0,100.0,150.0,0.0,1440.0,7.6,95.0,0.2,0.0,0.0
20221205,0.0,-2.2,1757.0,8.4,1216.0,0.6,3.1,722.0,10.6,3.1,0.5,4.6,320.0,1301.0,2.8,320.0,1305.0,4.2,1301.0,54.0,1239.0,100.0,334.0,0.0,1148.0,5.8,91.0,0.5,0.0,0.0
20221206,0.0,-6.6,644.0,6.0,1258.0,-0.4,-0.3,721.0,12.6,-0.3,0.8,4.2,320.0,1341.0,2.8,320.0,1346.0,3.8,1341.0,63.0,1255.0,100.0,831.0,0.0,1207.0,5.4,91.0,0.3,0.0,0.0
20221207,0.0,-0.6,1801.0,2.8,1310.0,1.4,1.1,0.0,3.4,1.1,1.0,5.0,70.0,655.0,3.0,70.0,645.0,4.8,655.0,74.0,1439.0,97.0,28.0,0.0,1245.0,5.9,87.0,0.3,0.0,0.0
20221208,12.6,-2.5,809.0,5.6,1235.0,1.9,1.55,95.0,8.1,1.6,0.8,3.6,140.0,649.0,2.3,130.0,657.0,3.2,659.0,62.0,1229.0,98.0,2340.0,0.0,1027.0,5.9,85.0,0.3,0.0,0.0
20221209,3.6,1.4,35.0,5.0,1117.0,2.8,3.2,0.0,3.6,3.2,1.1,3.6,330.0,339.0,2.4,320.0,1251.0,3.4,339.0,95.0,1104.0,100.0,310.0,0.0,1440.0,7.4,99.0,0.1,0.0,0.0
20221210,0.0,-1.5,1752.0,-0.9,601.0,-1.1,-1.2,1232.0,0.6,-1.2,2.6,7.1,340.0,1730.0,4.7,340.0,1737.0,6.7,1730.0,91.0,2004.0,100.0,1.0,0.0,1440.0,5.5,97.0,0.1,0.0,0.0
20221211,0.0,-8.6,518.0,-0.8,1139.0,-4.3,-4.7,1440.0,7.8,-4.7,0.9,5.4,320.0,1703.0,3.6,320.0,1707.0,5.0,1703.0,79.0,1135.0,99.0,924.0,0.0,1437.0,4.2,93.0,0.1,0.0,0.0
20221212,0.2,-10.7,710.0,1.1,1348.0,-4.4,-4.8,1317.0,11.8,-4.8,0.7,3.6,320.0,1126.0,2.3,320.0,1141.0,3.0,1126.0,73.0,1223.0,98.0,835.0,0.0,1247.0,4.1,91.0,0.2,0.0,0.0
20221213,0.2,-4.4,2004.0,9.8,211.0,2.8,2.7,595.0,14.2,2.7,2.5,12.8,160.0,2108.0,5.5,150.0,1810.0,11.1,2108.0,78.0,2340.0,97.0,254.0,0.0,1349.0,6.7,88.0,0.3,0.0,0.0
20221214,1.2,6.1,1801.0,10.1,944.0,8.6,8.1,0.0,4.0,8.1,2.3,10.4,130.0,114.0,4.1,170.0,213.0,8.5,115.0,78.0,5.0,98.0,2359.0,0.0,1331.0,9.9,89.0,0.0,0.0,0.0
20221215,14.0,0.3,407.0,5.3,1530.0,4.1,2.8,0.0,5.0,2.8,0.7,3.8,190.0,2326.0,2.4,330.0,1823.0,3.5,2326.0,93.0,254.0,100.0,349.0,0.0,1440.0,8.2,99.0,0.0,0.0,0.0
20221216,0.2,-0.5,1744.0,0.6,601.0,0.2,0.05,771.0,1.1,0.1,1.6,5.7,250.0,219.0,2.8,330.0,935.0,4.3,219.0,97.0,218.0,100.0,1029.0,0.0,1440.0,6.1,99.0,0.0,0.0,0.0
20221217,0.0,-2.0,759.0,2.6,1232.0,-0.8,0.3,1145.0,4.6,0.3,1.4,4.8,320.0,1352.0,3.6,330.0,1359.0,4.4,1351.0,79.0,1210.0,99.0,1.0,0.0,1432.0,5.5,95.0,0.5,0.0,0.0
20221218,0.0,-6.5,556.0,10.3,2352.0,3.4,1.9,535.0,16.8,1.9,3.7,13.5,150.0,2351.0,7.0,150.0,2355.0,12.2,2351.0,60.0,2150.0,100.0,843.0,0.0,555.0,6.0,77.0,0.6,0.0,0.0
20221219,0.0,7.5,1801.0,14.8,1324.0,11.7,11.15,0.0,7.3,11.2,5.0,15.9,160.0,1833.0,7.3,150.0,1003.0,14.6,1851.0,50.0,1220.0,69.0,557.0,0.0,0.0,8.1,59.0,2.0,0.0,0.0
20221220,2.0,11.4,303.0,14.9,1131.0,12.9,13.15,0.0,3.5,13.2,4.9,15.2,150.0,753.0,7.2,150.0,539.0,13.6,753.0,49.0,1127.0,69.0,2225.0,0.0,0.0,8.2,55.0,2.8,0.0,0.0
20221221,5.8,6.5,1735.0,13.2,1248.0,10.1,9.85,0.0,6.7,9.9,2.3,11.7,150.0,4.0,5.6,160.0,106.0,10.5,4.0,62.0,3.0,98.0,911.0,0.0,1090.0,10.6,86.0,0.4,0.0,0.0
20221222,20.0,7.7,1801.0,11.8,1536.0,10.3,9.75,0.0,4.1,9.8,2.9,13.6,170.0,1837.0,7.3,150.0,1840.0,12.4,1837.0,65.0,1534.0,97.0,2250.0,0.0,728.0,10.1,81.0,0.7,0.0,0.0
20221223,25.0,9.4,1909.0,12.5,1623.0,11.5,10.95,0.0,3.1,11.0,2.1,8.6,190.0,1128.0,4.0,190.0,803.0,7.8,1128.0,87.0,1550.0,98.0,158.0,0.0,1440.0,12.8,95.0,0.0,0.0,0.0
20221224,1.4,8.0,922.0,11.7,1234.0,9.6,9.85,0.0,3.7,9.9,0.9,9.0,270.0,603.0,5.7,310.0,614.0,7.5,607.0,88.0,1235.0,100.0,2107.0,0.0,1440.0,11.6,97.0,0.2,0.0,0.0
20221225,0.2,3.0,754.0,17.5,1240.0,9.6,10.25,0.0,14.5,10.3,1.9,12.0,180.0,1130.0,5.9,180.0,1131.0,10.5,1130.0,48.0,1232.0,100.0,145.0,0.0,734.0,9.4,81.0,1.0,0.0,0.0
20221226,10.0,5.3,1841.0,13.2,911.0,10.4,9.25,0.0,7.9,9.3,2.5,11.6,140.0,649.0,5.6,160.0,601.0,10.3,722.0,67.0,911.0,97.0,1848.0,0.0,753.0,10.4,84.0,0.4,0.0,0.0
20221227,0.0,1.5,1759.0,9.0,1418.0,3.4,5.25,318.0,7.5,5.3,0.5,3.7,140.0,1214.0,2.0,320.0,1052.0,3.1,1214.0,69.0,1214.0,100.0,204.0,0.0,1242.0,7.4,94.0,0.4,0.0,0.0
20221228,0.2,-4.8,532.0,12.7,1320.0,5.2,3.95,541.0,17.5,4.0,2.9,16.0,160.0,2231.0,6.4,160.0,2205.0,13.3,2231.0,55.0,1222.0,100.0,755.0,0.0,632.0,6.8,78.0,0.7,0.0,0.0
20221229,24.6,6.7,2049.0,12.2,1042.0,9.0,9.45,0.0,5.5,9.5,3.3,15.3,150.0,613.0,7.7,150.0,550.0,13.6,844.0,57.0,1050.0,99.0,2204.0,0.0,711.0,9.2,81.0,0.9,0.0,0.0
20221230,4.4,2.1,358.0,15.2,425.0,9.7,8.65,0.0,13.1,8.7,3.7,14.7,160.0,1136.0,7.2,170.0,1327.0,12.9,1319.0,70.0,2256.0,100.0,415.0,0.0,740.0,9.8,82.0,0.5,0.0,0.0
20221231,0.0,11.2,1815.0,18.7,1235.0,15.1,14.95,0.0,7.5,15.0,4.3,15.4,210.0,1041.0,7.4,150.0,53.0,12.4,52.0,51.0,1233.0,75.0,2345.0,0.0,0.0,10.7,63.0,2.3,0.0,0.0
20230105,3.4,6.9,1816.0,10.8,1331.0,8.7,8.85,0.0,3.9,8.9,0.8,3.2,210.0,258.0,2.1,320.0,1418.0,3.0,258.0,90.0,1305.0,100.0,536.0,0.0,1440.0,11.0,98.0,0.1,0.0,0.0
20230106,0.0,5.6,814.0,8.6,1159.0,7.2,7.1,0.0,3.0,7.1,1.1,6.9,140.0,2336.0,3.8,140.0,2342.0,6.4,2336.0,82.0,2309.0,100.0,547.0,0.0,1440.0,9.5,94.0,0.3,0.0,0.0
20230107,8.0,6.7,2209.0,13.8,1241.0,10.1,10.25,0.0,7.1,10.3,4.6,18.0,170.0,2009.0,7.6,180.0,2009.0,16.1,2009.0,52.0,2208.0,84.0,102.0,0.0,214.0,8.0,65.0,1.7,0.0,0.0
20230108,17.8,7.3,455.0,10.7,1300.0,9.1,9.0,0.0,3.4,9.0,3.3,14.4,170.0,204.0,6.7,170.0,206.0,13.2,204.0,55.0,1.0,94.0,707.0,0.0,1260.0,9.7,84.0,0.6,0.0,0.0
20230109,9.6,1.6,1302.0,5.0,1150.0,4.0,3.3,0.0,3.4,3.3,2.0,17.0,310.0,12.0,6.8,280.0,16.0,15.7,12.0,80.0,13.0,95.0,1306.0,0.0,1440.0,7.2,89.0,0.2,0.0,0.0
20230110,0.0,2.0,124.0,7.6,1311.0,4.7,4.8,0.0,5.6,4.8,1.8,8.9,180.0,1301.0,4.6,140.0,1110.0,7.5,14.0,53.0,1303.0,95.0,136.0,0.0,762.0,6.6,78.0,0.7,0.0,0.0
20230111,4.2,3.5,410.0,8.3,1055.0,5.5,5.9,0.0,4.8,5.9,1.3,8.1,320.0,1114.0,4.5,320.0,258.0,7.8,1114.0,90.0,1112.0,100.0,2038.0,0.0,1440.0,8.7,96.0,0.2,0.0,0.0
20230112,2.0,1.2,2113.0,9.5,1405.0,5.7,5.35,0.0,8.3,5.4,1.7,9.8,130.0,1257.0,4.4,150.0,1303.0,9.2,1257.0,60.0,1407.0,100.0,1.0,0.0,985.0,7.8,86.0,0.5,0.0,0.0
20230113,7.0,3.6,2232.0,9.5,1017.0,6.0,6.55,0.0,5.9,6.6,2.0,12.2,210.0,537.0,5.1,160.0,356.0,10.3,504.0,75.0,200.0,100.0,2232.0,0.0,1416.0,8.4,90.0,0.5,0.0,0.0
20230114,9.2,1.4,745.0,11.6,1959.0,7.4,6.5,0.0,10.2,6.5,2.7,16.0,140.0,2342.0,7.5,150.0,2347.0,13.1,2343.0,35.0,1325.0,100.0,827.0,34.0,749.0,7.0,72.0,1.1,0.0,0.0
20230115,11.6,1.7,1108.0,10.7,617.0,4.8,6.2,0.0,9.0,6.2,2.8,15.5,140.0,24.0,7.4,160.0,28.0,14.0,24.0,60.0,617.0,96.0,945.0,0.0,929.0,7.1,82.0,0.8,0.0,0.0
20230116,8.6,0.4,2235.0,6.0,1037.0,2.9,3.2,3.0,5.6,3.2,4.5,18.2,150.0,535.0,10.2,150.0,538.0,16.7,437.0,59.0,534.0,98.0,2149.0,0.0,730.0,6.1,82.0,0.7,0.0,0.0
20230117,7.0,-1.1,231.0,4.1,1322.0,0.9,1.5,447.0,5.2,1.5,1.2,11.4,160.0,1002.0,5.8,200.0,1139.0,10.7,1002.0,78.0,1739.0,100.0,238.0,0.0,1439.0,6.2,94.0,0.3,2.0,0.0
20230118,1.6,-1.8,1715.0,0.7,1146.0,-1.4,-0.55,829.0,2.5,-0.6,1.3,8.3,340.0,1118.0,4.6,330.0,1119.0,7.9,1118.0,88.0,2355.0,99.0,444.0,0.0,1440.0,5.4,95.0,0.2,12.0,1.0
20230119,0.0,-10.7,46.0,2.5,1413.0,-5.3,-4.1,1317.0,13.2,-4.1,0.8,5.6,10.0,2247.0,3.1,10.0,2342.0,5.2,2247.0,73.0,1252.0,100.0,1013.0,0.0,1391.0,3.9,93.0,0.3,12.0,10.0
20230120,0.0,-15.7,612.0,4.5,1213.0,-5.6,-5.6,1183.0,20.2,-5.6,0.7,4.7,320.0,2345.0,3.1,320.0,2348.0,4.2,2346.0,56.0,1225.0,100.0,935.0,0.0,1097.0,3.7,87.0,0.2,9.0,9.0
20230121,0.0,-11.2,609.0,1.2,1317.0,-4.1,-5.0,1379.0,12.4,-5.0,3.4,16.0,20.0,1222.0,9.8,10.0,1228.0,14.1,1222.0,61.0,1301.0,99.0,846.0,0.0,995.0,3.8,84.0,0.4,9.0,8.0
20230122,0.0,-5.5,424.0,-1.1,1328.0,-2.3,-3.3,1440.0,4.4,-3.3,3.6,9.7,350.0,136.0,6.0,340.0,14.0,9.1,1425.0,82.0,353.0,92.0,433.0,0.0,1440.0,4.4,86.0,0.4,8.0,7.0
20230123,0.0,-6.2,825.0,1.3,1045.0,-1.7,-2.45,1117.0,7.5,-2.5,1.2,8.3,20.0,1222.0,5.1,360.0,1223.0,7.5,1218.0,61.0,1134.0,94.0,523.0,0.0,959.0,4.4,82.0,0.4,8.0,7.0
20230124,0.2,-9.2,327.0,4.1,1422.0,-3.8,-2.55,1157.0,13.3,-2.6,0.6,3.3,330.0,1431.0,2.8,320.0,1439.0,3.3,1431.0,67.0,1415.0,99.0,909.0,0.0,1146.0,4.2,91.0,0.3,7.0,7.0
20230125,0.0,-7.1,2038.0,1.8,1329.0,-1.0,-2.65,916.0,8.9,-2.7,0.8,4.6,320.0,347.0,2.8,330.0,349.0,4.3,347.0,69.0,1307.0,98.0,1.0,0.0,1105.0,4.9,87.0,0.2,6.0,5.0
20230126,0.0,-1.0,228.0,0.7,1253.0,-0.6,-0.15,1245.0,1.7,-0.2,2.6,8.2,310.0,1520.0,4.8,330.0,1508.0,7.7,1520.0,73.0,1126.0,94.0,220.0,0.0,1211.0,5.0,85.0,0.7,5.0,4.0
20230127,0.0,-2.5,533.0,0.3,1345.0,-2.1,-1.1,1311.0,2.8,-1.1,1.5,6.0,340.0,1625.0,3.5,340.0,507.0,5.7,1704.0,73.0,1329.0,96.0,2315.0,0.0,1122.0,4.5,85.0,0.6,4.0,4.0
20230128,0.0,-10.6,653.0,1.8,1329.0,-3.2,-4.4,972.0,12.4,-4.4,1.9,10.4,30.0,1348.0,5.9,40.0,1349.0,9.6,1348.0,60.0,1345.0,98.0,108.0,0.0,721.0,3.9,81.0,0.4,4.0,4.0
20230129,0.0,-7.0,511.0,2.4,1308.0,-1.8,-2.3,1036.0,9.4,-2.3,0.4,3.6,310.0,1412.0,1.9,310.0,1332.0,3.3,1412.0,59.0,1230.0,97.0,546.0,0.0,1014.0,4.4,82.0,0.5,3.0,3.0
20230130,0.0,-4.9,617.0,4.2,1345.0,-0.4,-0.35,982.0,9.1,-0.4,1.5,5.1,310.0,314.0,3.4,320.0,1445.0,4.8,314.0,59.0,1319.0,99.0,2154.0,0.0,919.0,5.0,84.0,0.4,3.0,3.0
20230131,0.6,-6.9,647.0,6.5,1309.0,0.7,-0.2,562.0,13.4,-0.2,0.9,6.9,310.0,1327.0,4.3,330.0,1351.0,6.5,1327.0,57.0,1235.0,100.0,848.0,0.0,1012.0,5.4,85.0,0.3,2.0,2.0
20230201,1.0,0.3,733.0,5.1,1501.0,2.2,2.7,0.0,4.8,2.7,0.7,3.4,310.0,1229.0,2.2,320.0,445.0,3.2,1229.0,74.0,1500.0,99.0,802.0,0.0,1312.0,6.5,91.0,0.4,0.0,0.0
20230202,0.0,0.6,57.0,7.0,1300.0,3.0,3.8,0.0,6.4,3.8,0.7,6.3,320.0,603.0,3.5,330.0,610.0,5.8,603.0,71.0,1301.0,98.0,530.0,0.0,1202.0,6.7,89.0,0.5,0.0,0.0
20230203,0.0,-3.4,656.0,8.6,1317.0,2.9,2.6,263.0,12.0,2.6,2.1,8.9,310.0,1223.0,5.0,330.0,1229.0,7.7,1223.0,59.0,1309.0,100.0,823.0,0.0,932.0,6.2,83.0,0.6,0.0,0.0
20230204,0.0,-0.8,2026.0,10.9,1319.0,5.6,5.05,0.0,11.7,5.1,3.3,12.3,350.0,1528.0,7.4,360.0,1530.0,11.4,1528.0,63.0,1506.0,97.0,2232.0,0.0,964.0,7.5,82.0,0.7,0.0,0.0
20230205,2.0,-4.2,634.0,6.1,1447.0,1.3,0.95,495.0,10.3,1.0,2.2,8.9,350.0,1332.0,5.7,350.0,1340.0,8.4,1332.0,73.0,1036.0,100.0,710.0,0.0,1148.0,6.0,89.0,0.5,0.0,0.0
20230206,0.2,-4.5,713.0,8.1,1204.0,0.2,1.8,795.0,12.6,1.8,1.1,6.8,30.0,1637.0,4.1,330.0,1727.0,6.1,1807.0,59.0,1201.0,100.0,207.0,0.0,892.0,5.2,84.0,0.9,0.0,0.0
20230207,0.0,-6.7,58.0,8.7,1403.0,-0.7,1.0,935.0,15.4,1.0,1.1,7.0,310.0,1509.0,4.8,320.0,1506.0,6.8,1509.0,37.0,1348.0,99.0,119.0,,891.0,4.2,76.0,1.0,0.0,0.0
20230208,0.0,-9.4,615.0,7.5,1440.0,-2.7,-0.95,984.0,16.9,-1.0,1.0,8.1,140.0,1218.0,4.4,140.0,1220.0,7.2,1223.0,44.0,1441.0,99.0,811.0,0.0,948.0,3.9,80.0,0.7,0.0,0.0
20230209,0.0,-8.6,713.0,7.7,1453.0,-3.0,-0.45,1030.0,16.3,-0.5,1.0,5.8,260.0,1504.0,3.0,260.0,1510.0,5.3,1508.0,43.0,1446.0,99.0,806.0,0.0,982.0,3.9,81.0,0.8,0.0,0.0
20230210,0.2,-10.3,702.0,6.8,1410.0,-2.8,-1.75,976.0,17.1,-1.8,0.9,5.9,310.0,1216.0,3.8,320.0,1217.0,5.7,1216.0,49.0,1317.0,99.0,805.0,0.0,945.0,4.0,81.0,0.6,0.0,0.0
20230211,0.0,-8.7,555.0,9.5,1443.0,-1.7,0.4,959.0,18.2,0.4,0.9,5.1,320.0,1055.0,3.3,330.0,1103.0,4.8,1055.0,45.0,1334.0,100.0,827.0,0.0,968.0,4.3,81.0,0.7,0.0,0.0
20230212,0.0,-8.1,640.0,11.9,1419.0,-0.4,1.9,925.0,20.0,1.9,0.8,4.2,320.0,1316.0,2.6,320.0,1310.0,3.6,1305.0,38.0,1400.0,99.0,801.0,34.0,945.0,4.5,79.0,0.9,0.0,0.0
20230213,0.0,-6.4,246.0,17.0,1325.0,2.0,5.3,808.0,23.4,5.3,1.4,5.8,320.0,1356.0,3.7,330.0,1405.0,5.3,1405.0,26.0,1323.0,100.0,800.0,304.0,819.0,4.8,73.0,1.6,0.0,0.0
20230214,0.2,-6.3,632.0,17.0,1352.0,2.8,5.35,765.0,23.3,5.4,1.1,5.3,320.0,1325.0,3.3,330.0,1357.0,5.1,1325.0,32.0,1600.0,99.0,754.0,255.0,813.0,5.2,74.0,1.4,0.0,0.0
20230215,0.0,-6.2,627.0,16.8,1334.0,2.9,5.3,720.0,23.0,5.3,1.1,6.1,300.0,1408.0,4.3,300.0,1412.0,5.7,1408.0,35.0,1615.0,100.0,756.0,235.0,726.0,5.3,73.0,1.4,0.0,0.0
20230216,0.2,-6.4,551.0,15.6,1304.0,3.3,4.6,604.0,22.0,4.6,0.9,6.1,320.0,1418.0,3.3,310.0,1412.0,5.6,1418.0,28.0,1314.0,99.0,750.0,382.0,774.0,4.9,69.0,1.4,0.0,0.0
20230217,0.4,-1.4,2009.0,13.4,1127.0,6.6,6.0,69.0,14.8,6.0,0.7,4.4,330.0,1035.0,2.8,330.0,1039.0,4.2,1035.0,53.0,1148.0,100.0,2209.0,0.0,1043.0,8.4,85.0,0.7,0.0,0.0
20230218,0.0,5.9,1745.0,14.5,1408.0,8.4,10.2,0.0,8.6,10.2,0.7,4.5,320.0,1300.0,2.5,330.0,1116.0,4.1,1259.0,59.0,1359.0,100.0,356.0,0.0,1127.0,9.8,90.0,1.1,0.0,0.0
20230219,0.0,3.1,1902.0,10.3,1244.0,6.6,6.7,57.0,7.2,6.7,1.2,7.1,360.0,1830.0,4.5,350.0,1830.0,6.6,1830.0,74.0,1137.0,99.0,2302.0,0.0,1124.0,8.5,87.0,0.8,0.0,0.0
20230220,0.0,-3.2,625.0,15.4,1505.0,4.2,6.1,565.0,18.6,6.1,0.9,6.3,270.0,1508.0,2.6,290.0,1512.0,5.7,1509.0,43.0,1243.0,100.0,234.0,0.0,961.0,6.5,81.0,1.0,0.0,0.0
20230221,0.0,-4.2,527.0,17.3,1423.0,4.8,6.55,570.0,21.5,6.6,1.0,5.2,320.0,1340.0,3.3,320.0,1118.0,4.9,1340.0,43.0,1251.0,100.0,15.0,0.0,933.0,6.8,82.0,1.2,0.0,0.0
20230222,1.8,-2.8,427.0,9.0,1239.0,3.9,3.1,452.0,11.8,3.1,0.7,2.7,320.0,1554.0,2.0,320.0,1556.0,2.5,1554.0,81.0,1046.0,100.0,433.0,0.0,1440.0,8.0,97.0,0.2,0.0,0.0
20230223,9.8,4.9,658.0,14.2,1248.0,8.2,9.55,0.0,9.3,9.6,1.1,6.6,190.0,1143.0,3.2,200.0,1143.0,5.4,1143.0,58.0,1144.0,100.0,1.0,0.0,1135.0,9.7,91.0,1.0,0.0,0.0
20230224,3.6,2.7,634.0,15.3,1345.0,7.9,9.0,0.0,12.6,9.0,1.1,7.0,210.0,1715.0,3.3,210.0,1718.0,6.1,1715.0,55.0,1346.0,100.0,1.0,0.0,1118.0,9.4,89.0,1.0,0.0,0.0
20230225,0.0,1.2,652.0,9.6,1245.0,4.1,5.4,145.0,8.4,5.4,3.1,11.5,360.0,1517.0,7.7,350.0,1554.0,11.1,1553.0,68.0,1235.0,100.0,726.0,0.0,899.0,7.1,86.0,1.2,0.0,0.0
20230226,0.0,-5.3,326.0,3.2,1318.0,-0.2,-1.05,623.0,8.5,-1.1,6.5,25.5,40.0,1549.0,12.6,10.0,1540.0,23.0,1549.0,38.0,1444.0,97.0,37.0,31.0,438.0,3.6,62.0,1.7,0.0,0.0
20230227,0.0,-6.6,637.0,7.9,1353.0,-0.4,0.65,827.0,14.5,0.7,1.6,9.4,320.0,1543.0,6.3,320.0,1545.0,8.9,1543.0,40.0,1254.0,92.0,2354.0,1.0,538.0,3.9,68.0,1.4,0.0,0.0
20230228,0.0,-8.6,515.0,5.5,1343.0,-2.7,-1.55,962.0,14.1,-1.6,1.1,7.4,320.0,1546.0,4.8,320.0,1634.0,7.0,1546.0,53.0,1252.0,97.0,719.0,0.0,931.0,4.0,81.0,0.9,0.0,0.0
20230301,0.0,-9.2,623.0,6.1,1340.0,-0.9,-1.55,611.0,15.3,-1.6,1.2,7.2,300.0,1359.0,3.5,300.0,1406.0,6.9,1359.0,57.0,1138.0,99.0,729.0,0.0,618.0,4.5,78.0,0.8,1.0,0.0
20230302,0.0,-4.4,47.0,9.0,1548.0,1.2,2.3,785.0,13.4,2.3,1.1,7.3,320.0,1200.0,3.7,320.0,1213.0,6.1,1200.0,49.0,1553.0,97.0,2324.0,0.0,822.0,5.1,78.0,1.1,0.0,0.0
20230303,0.0,-8.0,622.0,7.8,1309.0,0.7,-0.1,518.0,15.8,-0.1,1.2,7.0,310.0,1440.0,4.8,330.0,1447.0,6.5,1440.0,57.0,1305.0,99.0,737.0,0.0,860.0,5.3,82.0,0.7,1.0,0.0
20230304,0.0,0.8,17.0,11.3,1338.0,3.6,6.05,250.0,10.5,6.1,1.6,14.8,330.0,1248.0,5.7,320.0,1313.0,11.7,1248.0,51.0,1138.0,97.0,2329.0,0.0,802.0,6.0,78.0,1.7,0.0,0.0
20230305,0.0,-7.9,636.0,9.4,1357.0,-0.4,0.75,844.0,17.3,0.8,1.1,6.3,320.0,1420.0,4.0,320.0,1530.0,6.0,1420.0,48.0,1600.0,99.0,718.0,0.0,854.0,4.7,80.0,1.1,0.0,0.0
20230306,0.2,-8.3,558.0,9.6,1309.0,0.4,0.65,622.0,17.9,0.7,1.1,7.5,300.0,1313.0,3.9,300.0,1520.0,6.9,1313.0,45.0,1225.0,99.0,720.0,0.0,652.0,4.6,75.0,1.1,0.0,0.0
20230307,0.6,-4.8,644.0,8.6,1237.0,2.1,1.9,433.0,13.4,1.9,1.2,9.3,210.0,1255.0,4.5,220.0,1247.0,8.3,1253.0,46.0,1226.0,97.0,2306.0,0.0,993.0,5.5,79.0,0.9,0.0,0.0
20230308,4.7,-2.8,151.0,12.3,43.0,7.7,4.75,205.0,15.1,4.8,4.6,16.0,190.0,2112.0,8.0,160.0,1348.0,14.8,2112.0,58.0,519.0,98.0,153.0,0.0,641.0,8.5,80.0,0.2,0.0,0.0
20230309,5.2,7.7,635.0,16.7,1224.0,11.6,12.2,0.0,9.0,12.2,3.4,18.5,200.0,42.0,7.2,180.0,42.0,15.8,42.0,35.0,1118.0,90.0,2158.0,116.0,179.0,8.4,63.0,2.7,0.0,0.0
20230310,25.4,5.6,1757.0,9.8,1436.0,7.3,7.7,0.0,4.2,7.7,3.2,16.7,150.0,327.0,8.2,150.0,318.0,14.4,327.0,58.0,1531.0,96.0,1911.0,0.0,880.0,8.4,82.0,1.2,0.0,0.0
20230311,8.8,2.7,330.0,8.4,1313.0,5.8,5.55,0.0,5.7,5.6,1.3,5.5,320.0,506.0,3.7,320.0,942.0,5.3,506.0,91.0,1442.0,100.0,854.0,0.0,1440.0,8.9,97.0,0.5,0.0,0.0
20230312,2.2,6.7,149.0,14.5,1439.0,8.7,10.6,0.0,7.8,10.6,1.8,10.3,190.0,1227.0,4.8,220.0,1227.0,8.9,1221.0,51.0,1349.0,99.0,314.0,0.0,981.0,9.5,86.0,1.6,0.0,0.0
20230313,19.1,3.4,2109.0,22.5,1417.0,13.5,12.95,0.0,19.1,13.0,4.1,21.3,170.0,1757.0,9.7,180.0,1804.0,18.8,1757.0,36.0,1351.0,98.0,115.0,197.0,549.0,10.0,69.0,2.9,0.0,0.0
20230314,13.0,4.9,1419.0,8.7,1204.0,6.2,6.8,0.0,3.8,6.8,2.9,15.4,240.0,917.0,7.2,190.0,751.0,13.1,504.0,69.0,1121.0,99.0,2041.0,0.0,1029.0,8.2,87.0,0.8,0.0,0.0
20230315,0.0,-3.1,522.0,10.4,1457.0,2.3,3.65,667.0,13.5,3.7,1.3,7.1,310.0,1514.0,4.5,320.0,1543.0,6.7,1514.0,24.0,1424.0,100.0,555.0,126.0,907.0,5.4,78.0,1.6,0.0,0.0
20230316,0.0,-4.5,317.0,16.4,1501.0,7.3,5.95,437.0,20.9,6.0,2.8,13.1,200.0,2034.0,7.0,140.0,1136.0,12.2,2034.0,27.0,1503.0,100.0,708.0,517.0,464.0,5.3,58.0,2.3,0.0,0.0
20230317,0.0,8.6,358.0,18.8,1345.0,12.2,13.7,0.0,10.2,13.7,4.6,14.9,230.0,1042.0,6.7,210.0,1324.0,12.4,1042.0,27.0,1316.0,56.0,400.0,564.0,0.0,5.9,43.0,4.5,0.0,0.0
